paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,conclusion,"strength of the α and α* segmental processes as a
function of inverse temperature (Figure S7); real and
Materials with increased mechanical strength and toughness
imaginary part of complex conductivity (Figure S8);
bearing mussel-inspired network architectures and iron−
glasstemperatureassignedtotheαprocess(FigureS9);
catechol complexes exhibit several dynamic features (high
mixing compositions of polymer networks (Table S1);
and broad glass-“transition” temperature) that have not been
and VFT p",end,conclusion,high
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,excerpt,"ABSTRACT: Materials with increased mechanical strength and toughness bearing mussel-inspired iron−catechol complexes and network architectures exhibit several dynamic features, e.g., high and broad glass-“transition” temperature, not explored so far. By",1,toughness,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,excerpt,"ultimatestrength,andtoughnessis desirableforany structural protected catechol group (CAT), and a tetrafunctional",1,toughness,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,excerpt,"polymeric networks with increased mechanical strength and of the mixture (ratio of monoepoxide to bisepoxide), a highly",1,mechanical,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,excerpt,"toughness are based on interpenetrating double- and triple- network architecture1,2 mechanically interlocked polymers3 or branched and slightly cross-linked network was formed",1,toughness,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,excerpt,"network architecture1,2 mechanically interlocked polymers3 or branched and slightly cross-linked network was formed (Scheme 1). Networks of similar topology, but different",1,mechanical,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,figure_caption,"DSCtracesof(a)PPO380and(b)PPO640elastomerseries
prepared under vacuum by pressing the electrodes to the spacer obtained during heating at a rate of 10 K min−1. Vertical arrows
thickness where necessary. The sample cell consisted of two indicatetherespectiveglasstemperatures.Curvesareshiftedverticall",,Figure 1,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,figure_caption,"PPO is a type-A
polymer28−31 having components of the dipole moment both
perpendicular and along the backbone. The two components
give rise to local segmental and chain modes (also called
“normal modes”) in bulk PPO. In the elastomers, the cross-
linking units suppress the longest normal mode (indic",,Figure 3,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,figure_caption,"A realistic
D https://doi.org/10.1021/acs.macromol.3c00356
MacromoleculesXXXX,XXX,XXX−XXX
Macromolecules pubs.acs.org/Macromolecules Article
T)| ,whichisequivalenttotheslopeinthe“fragile”plotof
T=T dg
logτ vs T/T, characterizes the deviation from the Arrhenius
g
behavioroftheevolutionoftherelaxation",,Figure 5,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,figure_caption,"Schematic representation of mobilities withinthe different
topologiesof(a)PPO-DAB,(b)PPO-DAB-CAT,and(c)PPO-DAB-
The molar mass dependence of the steepness index is
CAT-Fe networks. Red refers to the diamine units used as cross-
linkers, green to the catechol units, and black to the Fe3+. Orange pres",,Figure 5,medium
P349,Heterogeneous Local Dynamics in Mussel-Inspired Elastomers,P349_unidentified.pdf,2023,low,good,figure_caption,"(a)Dcconductivityof(top)PPO380and(bottom)PPO640 bonded to the cross-linking units (X c = 0.18).
obtained on heating. Solid lines are fits to the Vogel−Fulcher− Regarding the molecular dynamics, the results for the
Tammann (VFT) equation for conductivity. (b) Dc conductivity
amorphousPEG500seriesarec",,Figure 8,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,abstract,"Polydomain liquid crystal elastomers (P-LCEs) with randomly oriented directors exhibit
extraordinary in-plane liquid-like mechanical properties, attributed to the minimal energy cost of local nematic
director rotation, distinguishing them from conventional elastomers. This study reveals that during tensile tearing,
notched P-LCEs demonstrate exceptional strain homogenization across the specimen, effectively mitigating the
crack-tip strain concentration and suppressing crack-tip opening over a br",1,abstract,high
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,excerpt,Flaw-Tolerant Fracture Enabled by Liquid-like Elasticity in Liquid Crystal Elastomers,1,fracture,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,excerpt,"extraordinary in-plane liquid-like mechanical properties, attributed to the minimal energy cost of local nematic director rotation, distinguishing them from conventional elastomers. This study reveals that during tensile tearing,",1,mechanical,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,excerpt,"director rotation, distinguishing them from conventional elastomers. This study reveals that during tensile tearing, notched P-LCEs demonstrate exceptional strain homogenization across the specimen, effectively mitigating the",1,tensile,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,excerpt,"notched P-LCEs demonstrate exceptional strain homogenization across the specimen, effectively mitigating the crack-tip strain concentration and suppressing crack-tip opening over a broad range of applied stretching until the",1,notch,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,excerpt,crack-tip strain concentration and suppressing crack-tip opening over a broad range of applied stretching until the polydomain-to-monodomain transition threshold. This unique capability significantly delays macroscopic fracture.,1,crack,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,figure_caption,"UniaxialstretchingoftheunnotchedPNE.(A)Uniaxialstretchinginducesapolydomain-to-monodomaintransition(PMT)atan
exceptionallylow stress of approximately 10 kPa underquasi-staticloading. The undeformedstate exhibits anopaque appearance due to
randomly oriented birefringent domains characteristic of the ",,Figure 1,medium
P382,Flaw-Tolerant Fracture Enabled by Liquid-like,P382_unidentified.pdf,2025,low,good,figure_caption,"(A,D)One-dimensionaland(C,F)radialdistributionsofmajorprincipaltruestrain(ε )innotchedspecimensof(A,C)SBRand(D,
1
F)PNE,underincreasingappliedmacroscopictruestrain(E).(B,E)Evolutionofε atfixeddistances(d=0.20and1.00mm)withE.InSBR,
y 1 y
ε nearthecracktipsharplyintensifieswithincreasingE,indicatingap",,Figure 3,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,abstract,"Thisstudyinvestigatesbrittle-to-ductiletransition(BDT)andre-entryphenomenain
glassy polymers against the background provided by the conventional Ludwik−Davidenkov−
Wittman−Orowan(LDWO)hypothesisandavailablephenomenologicaltheoryforBDT(Wang,S.-
Q.; Cheng, S.; Lin, P.; Li, X. A phenomenological molecular model for yielding and brittle-ductile
transition of polymer glasses. J. Chem. Phys. 2014, 141 (9), 094905)). Through systematic
experiments on bisphenol A polycarbonate (bpA-PC), poly(methyl meth",1,abstract,high
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,conclusion,"in
Sincethethresholdforceforpullouthasbeenestimated11,20to
Section 5.
be around 0.3 nN, which is a factor of 10 lower than bond
tension for scission, cross-linking might be effective in
2. ACTIVATION OF CHAIN PULLOUT, ITS
promoting ductility.
PREVENTION BY CROSS-LINKING AND
Althoughtheimportancetostudythecross-linkingeffecton
TRANSITION RE-ENTRY polymer ductility has long been recognized,24 there is hardly
2.1. Pullout under Creep. Two activation processes anyreportonwhetheradequatecross-linking",end,conclusion,high
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,excerpt,"temperature, strain rate, and sample geometry on the mechanical characteristics of these polymers. We found adequate cross-linking to rend PMMA ductile at room temperature. We discovered a",1,mechanical,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,excerpt,"outcome of tensile extension in the opposite directions. unique combination of low density, relatively high strength, andadequatemechanicalproperties1tomeettherequirements Today, we confidently assert that macroscopic ductility in",1,tensile,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,excerpt,"andadequatemechanicalproperties1tomeettherequirements Today, we confidently assert that macroscopic ductility in of a wide range of applications. Despite their inherent glassy polymers is driven by a robust chain network, which",1,mechanical,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,excerpt,"On the other hand, mechanical rigidity alone is insufficient in interchain uncrossability. Below the BDT (at T < T BD ), the mostcases.Straintoleranceandductilityareoftenrequired.2A chain network would undergo structural failure through chain",1,mechanical,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,excerpt,"combination of mechanical strength and ductility enables pullout,precedingmacroscopicyielding.Conversely,abovethe polymers to tolerate significant bending, stretching, and BDT (at T > T ), the chain network remains sufficiently",1,mechanical,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"(a)NominalstrainversustimeforPMMAsubjectedtocreepatspecifiedholdingstressesσ ,attainedbyuniaxialextensionatV =10
hold 0
mm/min in a prior step. (b) Plot of ln(t ) against creep stress. (c) Variation in birefringence plotted with local strain determined from
fracture
observingmarkersinVideoS1 intheSu",,Figure 1,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"(a) Polymer network lifetime t vs time t to reach
junct y
macroscopic yielding as a function of temperature. Brittle−ductile−
brittletransitionscanoccurwhenthetwotimescalesshowdifferent
temperaturedependencies:BrittlefractureoccurswhenT<T and
BD
T > T . (b) In the window defined by T > T > T , polym",,Figure 3,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"(a)Stress−straincurvesforcommercialdog-bone-shapedPMMAsamples(L =45mm,W =5mm,D =0.8mm)testedat80°Cat
0 0 0
fourdifferentstrainrates:0.01,0.1,1,and10mm/min.Specimengeometrysuchassharpandlength.(b)Stress−straincurvesat10mm/minfor
untreatedsample(circles),asample(squares)predrawnwith0.01mm/minto10MPa,a",,Figure 4,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"Stress−straincurvesofstripe(bpA-PC)samplessubjected
It has previously been shown17 that at elevated temperatures, touniaxialextension.Thetestswereconductedatacrossheadspeed
crazing could precede yielding in glassy polymers, and of10mm/min,withsampledimensionsoflength(L)=65mm,width
remarkably,yieldin",,Figure 6,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"Stressvsstraincurvesofnotch-freePETwithgaugelength Asimilarlength-dependentfailuretransitionwasobservedat
L =30mm(dogbone)andL =273mm(ribbon),drawnatHencky an elevated temperature (80 °C) using a much higher
0 0
rate V/L = 0.3 min−1. Two images from Video S3 (L = 30 mm) crosshead speed of 100 mm/min",,Figure 8,medium
P383,Re-entry with Rate and Temperature of Brittle−Ductile Transition in,P383_unidentified.pdf,2014,low,good,figure_caption,"(a)Stress−straincurvesforbpA-PCsampleswithacutsizeofa=6mm,thicknessof1.8mm,andwidthof20mm,testedatlengthsof
L =45mmandL =200mmdrawingwithaconstantcrossheadspeedof5mm/min.(b)Sequentialframesshowingthesamplesatthestarting
0 0
pointofthetensiletestandoneframejustbeforefailure,illustratingthetransitionf",,Figure 10,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,conclusion,"and Outlook R plastics,tires,andpackaging,canbereducedbyincreasingthe",end,conclusion,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,excerpt,Entanglements and Fracture in Polymers Published as part of Chemical Reviews special issue “Tough Gels”.,1,fracture,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,excerpt,"elasticandviscoelasticproperties,aswellasfractureproperties.Thisreviewdiscussesrecent advancements in understanding the relationship between entanglements and fracture. A",1,fracture,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,excerpt,"advancements in understanding the relationship between entanglements and fracture. A summaryofvariousfractureproperties,includingtoughness,strength,stretchability,workof",1,fracture,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,excerpt,"summaryofvariousfractureproperties,includingtoughness,strength,stretchability,workof fracture,fatiguethreshold,andendurancelimit,acrossdifferentpolymericsystems,including",1,fracture,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,excerpt,"fracture,fatiguethreshold,andendurancelimit,acrossdifferentpolymericsystems,including gels, elastomers, and plastics, is provided with discussions on the role of entanglements. A",1,fracture,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,figure_caption,"Trappedandtransiententanglementsinapolymernetwork.
force causes significant entanglement slippage. As the force
increases,polymerscanundergo,forexample,distributedchain
scission, shear banding, crazing, and strain-induced crystal- entanglements that do not detangle unless the polymer chains
lization",,Figure 1,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,figure_caption,"Measurement of fracture properties with a crack. A. Pure
requires a sample with a crack and a sample without a crack
shear sample geometry with and without a crack used for fracture
(Figure 3A-C). By monotonically stretching the sample tests.B.Monotonicloadingprofileataconstantstretchrateλ .C.
appl
",,Figure 3,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,figure_caption,"Measurement of fracture properties without a crack. A. the prediction of fracture properties from molecular structure
Dog-bone geometry used for uniaxial tension tests. B. Monotonic orviceversa,whichisessentialinengineeringpolymers.Inthis
loadingprofileatconstantstretchrate.C.Astress−stretchcurveand",,Figure 5,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,figure_caption,"Schematicillustrationsdescribingentanglementsinvarioustopologies.A.highlyentangledpolymernetwork.B.Slide-ringnetwork.C.
Polyrotaxane plastic network. D. Catenated network. E. Molecular weave. F. Interpenetrating network. G. Microgel-reinforced network. H. 1-D
nanoconfined polymer chains. I. 2-D nano",,Figure 7,medium
P395,Entanglements and Fracture in Polymers,P395_unidentified.pdf,2025,low,partial,figure_caption,"Entanglement-fracturecorrelationsinrubbers.A.PDMSelastomersconsistedofconcatenatedrings(left)andexperimentalstress−strain
curve(blackfilledcircles)andfittingcurvesbasedonaffine(blueemptysquares)andslip-linkmodels(redemptytriangles),respectively(right).
Reproduced with permission from ref 32. Copyrig",,Figure 9,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,abstract,"The recent discovery of a soft, elastomeric surface on polymer
glasses is transforming our understanding of tribology, adhesion, and other
interactionsatmaterialinterfaces.Herein,wedevelopedanapproachtoinvestigate
the linear elasticity of the rubbery surface of glassy polymers by observing and
modeling the deformation of these films in response to interfacial wetting forces.
Thismethodutilizesthesurfacetensionofanimmiscibleliquiddroplettoinducea
well-defined deformation on the film surface, know",1,abstract,high
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,conclusion,"deeper into the film, resulting in a thicker surface layer.
Notably, Figure 5b shows that while the G values for all The mechanics of free surfaces underlie tribology, adhesion,
e,s
three polymers are of the same order of magnitude; they are andothercriticalprocessesatpolymerinterfaces.Inthisstudy,
consistently higher than their respective bulk rubbery moduli we demonstrated that the surface of a polymer glass near its
(G ). This contrasts with the general expectation that
e,bulk glass transitio",end,conclusion,high
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,excerpt,"ridge and the thickness and modulus of the rubbery surface layer. Measurements for polystyrene (PS), poly(4-methylstyrene) (P4MS), and poly(tert-butylstyrene)",1,modulus,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,excerpt,"moduluswasofthesameorderofmagnitudeastherubberyplateaumodulusofthebulkpolymersbutwasconsistentlyhigherthan the bulk values, indicating a stiffening of the rubbery response at the polymer-glass surface.",1,modulus,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,excerpt,"INTRODUCTION modulus (G) of a bulk polymer is determined by the e molecularweightbetweenentanglements(M),i.e.,G ≈M−1,",1,modulus,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,excerpt,"ces the mechanical and dynamic behaviors of systems ranging from nanometer to micrometer scales,22−25 which includes we employed a partially wetting liquid droplet on a polymer- glasssurfaceasaprobe.Thesurfacetension(γ)oftheliquidat",2,mechanical,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,excerpt,"mechanics (e.g., elastic modulus) remains challenging, due to model.35−38 Specifically, by solving the deformation profile, the inherent difficulty of evaluating stress and strain within",2,modulus,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,figure_caption,"Schematicof(a)aliquiddropletinducingawetting-ridgeformationontherubberysurfaceofapolymerglassand(b)amagnifiedview
of the surface ridge profile (red curve), where the balance between liquid wetting forces and elastic stress in the polymer determines the ridge
morphology.
Table 1. Physical Characteris",,Figure 1,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,figure_caption,"(a)Timeevolutionofwetting-ridgeheight(h)on400nm-thickPS,P4MS,andPtBSfilmsatT −10K.Theshadedareaindicatesthe
g
surfacerubberyplateau.(b)Representativecross-sectionalprofilesoftheridgeonPSwithintherubberyplateauatdifferenttimes(t).Solidlines
arefitted usingeq 1.",,Figure 3,medium
P401,Rubbery Surface Elasticity of Polymer Glasses,P401_unidentified.pdf,2025,low,good,figure_caption,"Comparisonof surface-layerpropertiesforPS, PtBS,and P4MSatT −10K. (a) d and (b)G and G (values from Table1).
g s e,s e,bulk
a
g
n
ro
d
up
e
s
la
.
st
I
i
n
c m
th
o
e
du
fo
lu
ll
s
ow
am
in
o
g,
ng
w
t
e
he
ela
p
b
o
o
ly
r
m
at
e
e
rs
on
wit
t
h
he
di
q
ff
u
e
a
re
n
n
ti
t
ta
s
t
i
i
d
v
e
e
l
m
o",,Figure 5,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,abstract,"Bothpolymersizeandchainelasticitydependonlong-rangebondcorrelations,which
determine the chain Kuhn length. These correlations are gradually cut off with increasing externally
applied force or polymer confinement, thereby decreasing the effective Kuhn length. We develop a
theory for the strain-dependent Kuhn length and validate it with simulations. Our model explains
why the Kuhn length obtained from single-molecule force spectroscopy experiments is smaller than
the Kuhn length determined from sc",1,abstract,high
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,excerpt,"response to mechanical stimuli. The dependence of characteristic ratio and the Kuhn length approach their polymersizeonanappliedforceiscentraltothemechanicsof asymptotic values C and b , respectively.",1,mechanical,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,excerpt,"mechanical response of proteins in biological systems.5,6 number of bonds n, or the contour length L, and thereby Polymer elasticity in θ-solvents and melts depends on the determine the Kuhn length, b , through eq 2 or Flory’s magnitudeof chain fluctuations, δ2=⟨R2⟩ − ⟨R⟩2, whereRis characteristic ratio C through fr e ee q 1. The Kuhn length (or",1,mechanical,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,excerpt,"in the Gaussian regime, where the relative elongation scales hexagons), which deviates considerably from the mFJC",21,elongation,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,excerpt,"melt,orextendedduetoconfinementinananopore.Notably, Danyang Chen − Thomas Lord Department of Mechanical thiscrossoveroccursatforceslowerthanthecharacteristicf = Engineering and Materials Science and NSF Center for the",29,mechanical,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,excerpt,"mechanical deformation. Moreover, the same strain stiffening (MONET), CHE-2116298, and the Institute for Chemical",29,mechanical,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,figure_caption,"Discrepancybetweenb andb in(a)experimentsofPS
free ext l l
incyclohexanereportedinref17and(b)MDsimulations.Theblack h(s) 0,i 0,i+s e sl/l p
circles represent the measured force−extension relationships. The l2
solidbluelinesarethepredictionsforaGaussianchain(eq4)based 0 (7)
onthemeasuredb .Thesolidre",,Figure 1,medium
P419,Reduction of Kuhn Length upon Chain Extension,P419_unidentified.pdf,2025,low,good,figure_caption,"Tension dependence of the effective Kuhn length, b, as reciprocal of the decrease rate (dashed green curve in Figure
g
predictedforthe5×105g/mol(n≈104)PSchainattheθ-condition 3). At forces higher than f
0
the Kuhn length saturates at b
0
(cyclohexane at 34.5 °C). The black and blue curves represent ",,Figure 3,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,abstract,"Supramolecularinteractionshaveenabledthedevelop-
ment of high-strength and tough polyurethane elastomers with
exceptional mechanical properties and functionality. Herein, we
report a supramolecular polyurethane-urea (PUU) elastomer
engineered through rigid-flexible segmented hydrogen bonding and
a biomimetic “train coupling mechanism”, achieving both ultrahigh
strength and facile recyclability. By leveraging mismatched rigid-
flexible supramolecular interactions between adipic dihydrazide (AD
H-",1,abstract,high
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,conclusion,"with THF before recycling (12300 g/mol). It is probably
Insummary,wehavedevelopedahighstrengthandultratough
caused by the stretching of the molecular chains of PUU-AD-
supramolecularpolyurethane-urea(PUU)elastomerthrougha
5UP in ethanol, leading to an increase in the hydrodynamic
rational rigid-flexible H-bonding design and a bioinspired
volume, which ultimately results in a high molecular weight
“train coupling mechanism”. By incorporating ADH and UPy
measured by GPC. This result confirms that ",end,conclusion,high
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,excerpt,"exceptional mechanical properties and functionality. Herein, we report a supramolecular polyurethane-urea (PUU) elastomer",1,mechanical,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,excerpt,"segments, the elastomer demonstrated enhanced toughness and energy dissipation. This work provided an in-depth analysis of AD",1,toughness,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,excerpt,"andUPyH-bonding,elucidatingtheirrespectiverolesinthemechanicalanddynamicpropertiesofthePUUs.ThesamplePUU-AD- 5UP exhibits outstanding tensile strength (64.4 ± 5.6 MPa) and toughness (700 ± 59 MJ·m−3). Owing to the dynamic UPy",1,mechanical,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,excerpt,"5UP exhibits outstanding tensile strength (64.4 ± 5.6 MPa) and toughness (700 ± 59 MJ·m−3). Owing to the dynamic UPy “couplers”, the as-prepared material enables room-temperature self-healing and ethanol-assisted recycling capability with 95%",1,tensile,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,excerpt,"efficiencyoftensilestrength.Furthermore,anion-conductivePUU-AD-5UP(ICPUU-AD-5UP)compositewasprepared,achieving a good combination of high tensile strength (28 MPa), ionic conductivity, and recyclability. This supramolecular design strategy",1,tensile,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,performance_data,Elongation at break: 32,,performance,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,figure_caption,"(a) Chemical structures of the prepared four supramolecular PUU elastomers. (b) Stretching schematic of the elastomer with both
flexibleandrigidH-bonds(PUU-AD-5UP/10UP).(c)Imitationofa“traincoupler”structureoftheUPyH-bonds.(d)Side-by-sidetraincolumn
(ADtypeH-bonds)structure enhancedby the “traincoup",,Figure 1,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,figure_caption,"(a) 300% strain cycle-tensile curves of PUUs. (b) The hysteresis area at different strains of the PUUs. (c) Tensile curves of notched
PUU-AD-5UPandunnotchedPUU-AD-5UP,andthecalculatedfractureenergy.(d)300%cycle-tensilecurvesfor10timesandtherelaxedcurve
ofPUU-AD-5UP.(e)Strain-tan(delta)rheologycurves",,Figure 3,medium
P438,Reusable Ultratough Supramolecular Polyurethane-Urea Elastomer,P438_unidentified.pdf,2025,medium,good,figure_caption,"Ion-conducting PUU (ICPUU-AD-5UP) sensor was prepared with PUU-AD-5UP. (a) Stress−strain curves of PUU-AD-5UP and
ICPUU-AD-5U(20%LiTFSI).(b)ΔR/R-straincurveofICPUU-AD-5UP.(c)SchematicoftheLi+transportation.(d)ΔR/R ofICPUU-AD-
0 0
5UPforminorcyclestrains(1−30%)and(e)majorcyclestrains(50−150%).(f)Sche",,Figure 5,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,abstract,"Fatigue failure under long-term cyclic loading remains a central challenge in the
design of elastomeric biomaterials that must simultaneously achieve high strength, large
deformability, and long-term durability. Here, we report a polyurethane elastomer constructed
via a multiscale energy-dissipation strategy that establishes a direct structure-fatigue-property
relationship. By integrating molecular-scale chemical cross-linking, microscale physical cross-
linking,and dynamic hydrogen-bondinginter",1,abstract,high
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,conclusion,"observed after two months of immersion in PBS, and
Inthisstudy,PHA−PUelastomerfeaturingamultiscalecross-
enzymatic degradation in lipase-containing PBS resulted in
linked network was rationally designed by integrating rigid
∼85%massretentionafter60days,confirminghighresistance
PPDI,BDO,andTMPashardsegmentswithPHAasthesoft
to hydrolytic and enzymatic degradation (Figure 10e). segment. The resulting material constructs a hierarchical
Collectively, these results demonstrate that PHA−PU quadruple ne",end,conclusion,high
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,excerpt,Multiscale Structural Evolution Governing Fatigue Resistance in Polyurethane Elastomers,1,fatigue,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,excerpt,"ABSTRACT: Fatigue failure under long-term cyclic loading remains a central challenge in the design of elastomeric biomaterials that must simultaneously achieve high strength, large",1,fatigue,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,excerpt,"via a multiscale energy-dissipation strategy that establishes a direct structure-fatigue-property relationship. By integrating molecular-scale chemical cross-linking, microscale physical cross-",1,fatigue,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,excerpt,"elastomerexhibitsexceptionaltensilestrength(68.3MPa),outstandingtoughness(374.09MJ/ m3), and an extraordinary load-bearing capability of 4.27 × 105 times its own weight.",1,tensile,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,excerpt,high fatigue threshold of 793.68 J/m2. Multiscale structural characterizations reveal that fatigue degradation is governed by the progressive evolution and eventual disintegration of the,1,fatigue,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,performance_data,Elongation at break: 1496,,performance,medium
